,id,title,weighted_rating,genre_embedding,keywords_embedding,year
40,10138,Iron Man 2,6.8319912188524805,"[ 0.08778477 -0.59489363  0.36260474  0.8192935  -0.3515774  -0.0792584
  0.43743804 -0.09110508]","[ 0.01158129 -0.66164976  0.25705776  0.52675104  0.303136   -0.26573095
  0.4528582   0.22327894  0.0898312   0.1334735   0.51339495 -0.2577946
  0.0728911  -0.4317484   0.12613334 -0.09985653  0.40444726  0.03160512
  0.20849153  0.5702137   0.9416233   0.31020436  0.54141426 -0.13928129
 -0.28567147 -0.11578958 -0.27414736 -0.17837383  0.30848655 -0.48628137
 -0.16554253  0.4624287 ]",0.8968253968253954
41,272,Batman Begins,7.679563435232086,"[ 0.08847447 -0.49096203  0.3461994   0.85512    -0.43787536 -0.09841812
  0.47592065 -0.07361398]","[-0.17239226 -0.5392198   0.2751257   0.4979798   0.15519476 -0.32509363
  0.39578456  0.15986156 -0.04536998  0.1931381   0.5209683  -0.18214239
  0.05038992 -0.5280239  -0.02330908 -0.0653019   0.33359423 -0.14744824
  0.22925526  0.5353978   0.8148293   0.4297104   0.5215921  -0.16996877
 -0.17545076  0.01441405 -0.42779496  0.00171933  0.16113465 -0.3507078
 -0.1086892   0.5197276 ]",0.8571428571428559
42,284053,Thor: Ragnarok,7.575794295175939,"[ 0.08778477 -0.59489363  0.36260474  0.8192935  -0.3515774  -0.0792584
  0.43743804 -0.09110508]","[ 0.07248118 -0.6307997   0.2593507   0.48996326  0.29272574 -0.27195656
  0.39269143  0.24441743  0.11929678  0.05437621  0.42626283 -0.21899237
  0.07888941 -0.41821525  0.16367775 -0.05538726  0.27404138  0.12105753
  0.19661666  0.56362575  0.92064756  0.2848472   0.48394755 -0.1216516
 -0.2457661  -0.14946364 -0.15679882 -0.22460894  0.30667678 -0.43343365
 -0.1546136   0.41122982]",0.9523809523809508
43,150540,Inside Out,7.89573945529749,"[-7.2482973e-04 -6.5798014e-01  4.8520479e-01  8.5447216e-01
 -4.0215349e-01 -4.1543987e-02  4.8725599e-01 -1.1842509e-01]","[-0.17829528 -0.57036775  0.23809738  0.28169304  0.17832217 -0.26563206
  0.34392142  0.12495305 -0.16708785  0.16341661  0.3759413  -0.23168436
  0.13370375 -0.47947964  0.13153307  0.01362718 -0.00328088 -0.03838559
  0.18863001  0.5015602   0.6615749   0.38916644  0.46442497 -0.09574868
  0.00542775  0.05474133 -0.42953214 -0.04265745 -0.0153891  -0.3951463
 -0.03735951  0.25372168]",0.936507936507935
44,135397,Jurassic World,6.68221396626649,"[ 0.08788467 -0.59693855  0.34934542  0.7916342  -0.32025996 -0.05358476
  0.4817449  -0.09315738]","[-0.11213354 -0.5019679   0.20652135  0.2331351   0.1465938  -0.3054493
  0.2854178   0.14055023 -0.24021028  0.12190622  0.36756584 -0.12256687
  0.10653795 -0.4312511   0.06694435  0.04074836  0.06229927  0.02784126
  0.16670607  0.46091753  0.53565884  0.35818076  0.35114056 -0.10355363
 -0.0341885   0.02699684 -0.37227848 -0.0022209   0.00164941 -0.3315696
 -0.03582463  0.19679187]",0.936507936507935
45,807,Se7en,8.332109079826825,"[ 0.06696369 -0.42676035  0.27840734  0.71753645 -0.2826464  -0.02053321
  0.554652   -0.0747418 ]","[-0.25205728 -0.5555795   0.2914056   0.14508636  0.12818277 -0.30603707
  0.351833    0.07585509 -0.37993097  0.18287393  0.41527948 -0.06052046
  0.1797226  -0.4333458   0.00238755  0.01132341  0.10839068  0.01981331
  0.17437498  0.4578059   0.4198481   0.42887357  0.3289359  -0.12813936
 -0.01577361  0.11565603 -0.59093267  0.07273322 -0.12638064 -0.3617491
 -0.01895946  0.18162765]",0.7777777777777768
46,674,Harry Potter and the Goblet of Fire,7.791788286652244,"[ 0.05895565 -0.7327358   0.4517333   0.79957795 -0.24421585 -0.07475449
  0.4438942  -0.20937303]","[-0.13875133 -0.5423356   0.2745041   0.31390944  0.12791416 -0.4061986
  0.3317861   0.17037673 -0.23054338  0.11481436  0.43583846 -0.1647641
  0.08815734 -0.53161275  0.03065903  0.07507092  0.01942692 -0.08609979
  0.19585052  0.5888883   0.69581926  0.4545745   0.43924433 -0.13925444
 -0.00699668  0.05196025 -0.44494462  0.03923901 -0.00926702 -0.35289568
 -0.02054795  0.30807874]",0.8571428571428559
47,22,Pirates of the Caribbean: The Curse of the Black Pearl,7.770196971714469,"[ 0.07918943 -0.6827927   0.4201912   0.8220768  -0.31794834 -0.08728131
  0.41137946 -0.17576118]","[-0.03149714 -0.40490222  0.17709583  0.19076128  0.14158909 -0.23719877
  0.2200184   0.10668984 -0.15361775  0.05250516  0.26714575 -0.12665948
  0.07550265 -0.3336222   0.07579607  0.03504561  0.00839011  0.00642021
  0.11579982  0.40605918  0.481133    0.27401376  0.29383424 -0.08418614
 -0.00716452  0.00553127 -0.25635266 -0.03504156  0.01903263 -0.25570115
 -0.02551161  0.17759496]",0.8412698412698401
48,12445,Harry Potter and the Deathly Hallows: Part 2,8.074401609129847,"[ 0.05895565 -0.7327358   0.4517333   0.79957795 -0.24421585 -0.07475449
  0.4438942  -0.20937303]","[-0.10770441 -0.5929423   0.28861612  0.33977392  0.18189508 -0.41451582
  0.3525576   0.19184904 -0.19383404  0.11872733  0.44841757 -0.18296498
  0.08775774 -0.5529039   0.06144037  0.08592767  0.03056804 -0.06422318
  0.1963448   0.6292363   0.78216046  0.45235983  0.47806185 -0.13183974
 -0.01693687  0.02662628 -0.4430792  -0.01323169  0.0314704  -0.3997539
 -0.03916044  0.32524168]",0.9047619047619033
49,11,Star Wars,8.171210953807758,"[ 0.08778477 -0.59489363  0.36260474  0.8192935  -0.3515774  -0.0792584
  0.43743804 -0.09110508]","[-0.0375885  -0.5201705   0.21442978  0.2581133   0.20369743 -0.32024843
  0.2911273   0.1575044  -0.2143732   0.07611451  0.3543023  -0.14107884
  0.10448249 -0.42675656  0.10157891  0.03241754  0.05415649  0.02273344
  0.16682333  0.4785024   0.6232548   0.33764666  0.36763853 -0.09478651
 -0.04793057 -0.01993456 -0.33904076 -0.04892181  0.03148436 -0.36084014
 -0.05364826  0.21899931]",0.6349206349206344
50,297762,Wonder Woman,7.224080480074637,"[ 0.07918943 -0.6827927   0.4201912   0.8220768  -0.31794834 -0.08728131
  0.4113795  -0.17576118]","[-0.07214783 -0.59321207  0.2778663   0.431255    0.19265829 -0.3534232
  0.37928173  0.17746992 -0.10085037  0.11223646  0.4614605  -0.19114539
  0.08362527 -0.52907413  0.0848204   0.00456138  0.18173409 -0.04243712
  0.21107931  0.5882352   0.8267015   0.41335967  0.5035714  -0.13943917
 -0.11300683 -0.00388772 -0.37387893 -0.03264469  0.13146062 -0.38041738
 -0.08154532  0.40789926]",0.9523809523809508
51,14160,Up,7.921319547712553,"[-0.01098524 -0.6810416   0.48588473  0.8353778  -0.38217735 -0.01439276
  0.4681394  -0.15140426]","[-0.01434082 -0.5205347   0.20012301  0.22308394  0.19492501 -0.25664717
  0.25543487  0.12345156 -0.12605272  0.03375027  0.26262033 -0.1594074
  0.12039043 -0.3962012   0.14366476  0.0416006  -0.02363887  0.08354715
  0.12183136  0.46721977  0.6138947   0.2958792   0.34664518 -0.08740672
 -0.02647438 -0.00313784 -0.24076298 -0.10542118  0.03442554 -0.31231838
 -0.04325822  0.16705714]",0.8888888888888875
52,102899,Ant-Man,7.073354807261669,"[ 0.08778477 -0.59489363  0.36260477  0.8192935  -0.3515774  -0.07925841
  0.437438   -0.09110508]","[ 0.05801364 -0.63499784  0.2610695   0.49493426  0.28120628 -0.2680324
  0.3898633   0.21550171  0.10932335  0.06575038  0.4236036  -0.23916957
  0.08455725 -0.43294635  0.15815394 -0.06384267  0.26596072  0.06671901
  0.1926945   0.55087143  0.9285656   0.29311043  0.48792735 -0.11562268
 -0.22373834 -0.1272482  -0.18631944 -0.1993827   0.27286726 -0.41679406
 -0.14432254  0.4245491 ]",0.936507936507935
53,238,The Godfather,8.662209500312768,"[ 0.07288322 -0.44498974  0.34074557  0.8491429  -0.42410636 -0.0914597
  0.540706   -0.05615221]","[-0.12739553 -0.4766432   0.24837969  0.22853503  0.11948375 -0.3124326
  0.28776002  0.09229553 -0.2549803   0.09119304  0.36204976 -0.12965614
  0.10944628 -0.44966164  0.04268537  0.04765232  0.01804393 -0.0594921
  0.1692155   0.4929984   0.5423395   0.39753506  0.3817778  -0.10753012
  0.00209902  0.05568244 -0.44270086  0.04355993 -0.05006139 -0.32009104
 -0.02441938  0.20812692]",0.5952380952380949
54,286217,The Martian,7.655906826063577,"[ 0.06133806 -0.58916956  0.4043975   0.8405519  -0.3571256  -0.09186306
  0.5098956  -0.0504287 ]","[-0.10384117 -0.539273    0.22968745  0.25372884  0.1626436  -0.35108414
  0.29618585  0.15388541 -0.26112452  0.0801166   0.37486434 -0.14671122
  0.08336432 -0.45949674  0.07884615  0.05083018  0.01435088  0.01682397
  0.19079635  0.5035512   0.6023911   0.38489798  0.36006176 -0.11001665
 -0.02015754  0.01245789 -0.36282045 -0.00696442 -0.00624564 -0.34128436
 -0.0254906   0.2077761 ]",0.936507936507935
55,105,Back to the Future,8.277496209766166,"[ 0.03103651 -0.63598967  0.4444455   0.80313593 -0.33376548 -0.02410269
  0.46387407 -0.11143754]","[-0.10025053 -0.47036645  0.21381857  0.20342712  0.13757513 -0.28518522
  0.25698858  0.10810371 -0.23318678  0.09708605  0.32188717 -0.12313563
  0.10032859 -0.405975    0.07357505  0.04418799  0.01057931 -0.0176906
  0.15109618  0.4439396   0.52396256  0.34177884  0.35046446 -0.08759955
  0.00643483  0.04384068 -0.37273505  0.00417854 -0.03108924 -0.30603966
 -0.03272584  0.1945519 ]",0.6984126984126977
56,140607,Star Wars: The Force Awakens,7.2794093707686365,"[ 0.08778477 -0.59489363  0.36260474  0.8192935  -0.3515774  -0.0792584
  0.43743804 -0.09110508]","[-0.17932175 -0.6464979   0.27940878  0.32956102  0.21634312 -0.44628653
  0.3674961   0.20109205 -0.3303022   0.15179229  0.5014909  -0.14817725
  0.11607911 -0.57934755  0.05138104  0.03614697  0.05601316 -0.0168097
  0.2998736   0.5801826   0.71550006  0.45664668  0.4397186  -0.09201622
 -0.04517745 -0.02351036 -0.49859557  0.02121289 -0.0033388  -0.45720378
 -0.04856544  0.30636272]",0.936507936507935
57,634649,Spider-Man: No Way Home,7.960564848168855,"[ 0.08778477 -0.59489363  0.36260474  0.8192935  -0.3515774  -0.0792584
  0.43743804 -0.09110508]","[-0.1190706  -0.48592463  0.24531142  0.39446902  0.15789562 -0.32457647
  0.34608674  0.16134237 -0.0417158   0.12123276  0.44603932 -0.15713494
  0.06402345 -0.47220126  0.02556612 -0.0266693   0.19530874 -0.06376742
  0.21482171  0.51731753  0.7126506   0.3670757   0.43741918 -0.13273191
 -0.12460423 -0.01416408 -0.34105575 -0.01999336  0.13695155 -0.3252187
 -0.07953487  0.4010576 ]",0.9841269841269824
58,675,Harry Potter and the Order of the Phoenix,7.663310897512814,"[ 0.05895565 -0.7327358   0.4517333   0.79957795 -0.24421585 -0.07475449
  0.4438942  -0.20937303]","[-0.17546855 -0.47018918  0.25580043  0.31810614  0.10682248 -0.3889231
  0.30375054  0.15100636 -0.18783596  0.12346365  0.42745844 -0.13710932
  0.06536214 -0.5010081  -0.01505831  0.05780774  0.06170491 -0.11896588
  0.19915405  0.55661786  0.62567043  0.43886477  0.39927208 -0.13827547
 -0.00816989  0.06322359 -0.43162626  0.07343111  0.00219014 -0.29662743
 -0.01327499  0.329655  ]",0.8730158730158717
59,767,Harry Potter and the Half-Blood Prince,7.673997983525646,"[ 0.05895565 -0.7327358   0.4517333   0.79957795 -0.24421585 -0.07475449
  0.4438942  -0.20937303]","[-0.19613953 -0.572377    0.2641253   0.33047003  0.09833072 -0.38297254
  0.33503306  0.15989807 -0.20591389  0.15331021  0.4682633  -0.19046658
  0.06168536 -0.58524406 -0.01364239  0.08861393  0.0139059  -0.15993293
  0.23293996  0.60151     0.7343587   0.49552023  0.45870557 -0.17795189
  0.00633648  0.1162053  -0.49325433  0.04498163 -0.00238184 -0.34093964
 -0.00483212  0.36021394]",0.8888888888888875
60,263115,Logan,7.77462552404854,"[ 0.05759754 -0.5271259   0.38336566  0.85198635 -0.42658615 -0.09182382
  0.46361664 -0.02436064]","[-0.16165456 -0.5429602   0.25133735  0.43219778  0.1778168  -0.32791597
  0.38674116  0.18741588 -0.09988997  0.1798119   0.50443405 -0.14921069
  0.0507475  -0.4921344   0.02373381 -0.07104419  0.30437797 -0.04171589
  0.24444276  0.47366562  0.7345335   0.3709749   0.45711842 -0.12015612
 -0.16931273 -0.01579244 -0.37239787 -0.01776301  0.17085192 -0.3900021
 -0.10911858  0.4186323 ]",0.9523809523809508
61,12,Finding Nemo,7.797998766130088,"[-0.06211586 -0.624467    0.4603536   0.84506905 -0.4298501   0.00087471
  0.4808563  -0.12467026]","[-0.02732093 -0.40735954  0.18227506  0.222818    0.14362782 -0.23081905
  0.22820438  0.12700635 -0.10597101  0.03698317  0.26792464 -0.13599841
  0.07961586 -0.32281876  0.09527183  0.03232184  0.00857018  0.02705794
  0.12552956  0.40352336  0.49480084  0.25337481  0.30361545 -0.06944857
 -0.01558753 -0.00960032 -0.21743302 -0.04304635  0.03880065 -0.254798
 -0.03478821  0.1783647 ]",0.8412698412698401
62,346364,It,7.229337403141335,"[ 0.04144477 -0.58479166  0.34870654  0.7424904  -0.25929746 -0.03652352
  0.34965682 -0.19631767]","[-0.10758734 -0.633334    0.26254657  0.21327537  0.19802131 -0.3523307
  0.34070218  0.14937791 -0.34069052  0.12341068  0.39343125 -0.16544592
  0.15961196 -0.46525168  0.12825947  0.06910554  0.00753078  0.08369181
  0.15611033  0.5440926   0.61180025  0.42645305  0.41508576 -0.11689649
  0.00643351  0.04613687 -0.47027928 -0.00515007 -0.05536347 -0.4322442
 -0.03613253  0.15438211]",0.9523809523809508
63,245891,John Wick,7.404129422440776,"[ 0.10392067 -0.59299004  0.33333725  0.7878653  -0.3458605  -0.04444937
  0.48050773 -0.10392589]","[-2.7467954e-01 -7.2652996e-01  3.0675244e-01  2.3023814e-01
  1.8654084e-01 -3.4463698e-01  4.4863066e-01  9.6986920e-02
 -3.8529909e-01  2.4829637e-01  5.3380245e-01 -1.4699338e-01
  1.8773545e-01 -5.4745209e-01  1.9878298e-02  1.3102050e-02
  1.7050542e-01  4.4131859e-05  2.1993984e-01  5.9212208e-01
  6.3616109e-01  5.2683985e-01  4.9688897e-01 -1.9193608e-01
 -4.2519964e-02  1.2418018e-01 -7.1277547e-01  2.4218660e-02
 -8.5409008e-02 -4.9482080e-01 -5.6628875e-02  2.3477146e-01]",0.928571428571427
64,259316,Fantastic Beasts and Where to Find Them,7.319117630519548,"[ 0.03886595 -0.67245346  0.47224736  0.82508856 -0.3073749  -0.05390031
  0.4600552  -0.2093488 ]","[-0.21302046 -0.43007326  0.24191654  0.29758805  0.07604061 -0.3694336
  0.30556116  0.13559937 -0.20047767  0.14288822  0.42723775 -0.10977679
  0.06690458 -0.50634354 -0.02743205  0.03473928  0.05392174 -0.15254574
  0.2055521   0.51007116  0.5801351   0.4214445   0.38300052 -0.13381274
 -0.00232393  0.07704093 -0.4522065   0.07782697 -0.00825057 -0.27870446
 -0.00406815  0.33604884]",0.9444444444444446
65,12444,Harry Potter and the Deathly Hallows: Part 1,7.738022914282423,"[ 0.05895565 -0.7327358   0.4517333   0.79957795 -0.24421585 -0.07475449
  0.4438942  -0.20937303]","[-0.2921325  -0.55941534  0.28565764  0.35882497  0.06192764 -0.43194547
  0.3717884   0.16118105 -0.25599718  0.18920517  0.5398574  -0.16883378
  0.05821776 -0.65020305 -0.06551569  0.06916245  0.03985193 -0.22159283
  0.27306148  0.62108094  0.73175496  0.55996144  0.48721704 -0.18744639
  0.01930617  0.14180167 -0.58436644  0.11102897 -0.0406004  -0.332315
  0.00286198  0.40559754]",0.8968253968253954
66,354912,Coco,8.186239912321202,"[-0.00372129 -0.6645617   0.4844385   0.7795566  -0.32848135 -0.01388368
  0.43356296 -0.14628027]","[-0.15174407 -0.40850955  0.20970026  0.22334042  0.07357472 -0.33005512
  0.27745178  0.08412844 -0.22565077  0.09424741  0.3467346  -0.11432029
  0.06965431 -0.44047353  0.01203324  0.05783662  0.00948147 -0.09491891
  0.17382373  0.46557477  0.50534624  0.39003333  0.32814687 -0.12326495
  0.02565154  0.08437514 -0.4041293   0.07089098 -0.04904955 -0.24494272
  0.00633856  0.23168696]",0.9523809523809508
67,100402,Captain America: The Winter Soldier,7.648055042953666,"[ 0.08778477 -0.59489363  0.36260474  0.8192935  -0.3515774  -0.0792584
  0.43743804 -0.09110508]","[-0.08636931 -0.6568903   0.30041367  0.55185467  0.21397176 -0.36448857
  0.45482478  0.2323598   0.06259324  0.12357853  0.53109944 -0.23935962
  0.05030332 -0.5610193   0.0593205  -0.0692092   0.3098886  -0.05699246
  0.23888639  0.6426434   1.0131149   0.46008435  0.5849312  -0.15613596
 -0.20213214 -0.0336982  -0.34228152 -0.09860523  0.26050022 -0.3782982
 -0.1336308   0.5803507 ]",0.928571428571427
68,557,Spider-Man,7.265212693674734,"[ 0.05334486 -0.6396704   0.42018557  0.8167295  -0.3484067  -0.07469562
  0.37447578 -0.17027092]","[-0.17854741 -0.52637446  0.2808078   0.4302154   0.13908881 -0.39464122
  0.37823653  0.16330343 -0.1421743   0.14105046  0.4958808  -0.15406452
  0.06474646 -0.54871416  0.00426173 -0.01365187  0.20761833 -0.11871651
  0.23085809  0.57082355  0.77057415  0.45665574  0.48585162 -0.1549552
 -0.08489767  0.02405185 -0.4486951   0.05002037  0.10388196 -0.3545124
 -0.06616119  0.44526967]",0.8333333333333321
69,10681,WALL·E,8.045068995510746,"[-0.03713764 -0.5605569   0.410404    0.8160577  -0.39732912 -0.00374607
  0.48082995 -0.07579219]","[-0.03579228 -0.68545395  0.2535686   0.37813026  0.263936   -0.35894337
  0.3601505   0.22919908 -0.14518075  0.05177663  0.4583718  -0.19412205
  0.05902599 -0.488528    0.16550222 -0.01275518  0.09311955  0.12669057
  0.25449595  0.56757975  0.79808205  0.33729437  0.4620589  -0.06177991
 -0.09290533 -0.07916964 -0.24157767 -0.1588785   0.1703988  -0.48325714
 -0.11338169  0.28473833]",0.8809523809523796
70,210577,Gone Girl,7.863384215705978,"[ 0.04525277 -0.5072569   0.37290046  0.77200764 -0.32128075 -0.05965935
  0.5699965  -0.02831256]","[-0.179569   -0.49948344  0.23325497  0.1796437   0.11219684 -0.2999269
  0.29992998  0.08726203 -0.29941496  0.1255514   0.35346285 -0.10048488
  0.12824105 -0.42409974  0.0272991   0.03536179  0.03039554 -0.02160244
  0.17038469  0.44564834  0.4832474   0.38790154  0.32855543 -0.1251586
  0.00577621  0.0952902  -0.47343677  0.04756275 -0.08755304 -0.3033601
 -0.01964286  0.1796523 ]",0.928571428571427
71,49051,The Hobbit: An Unexpected Journey,7.323549598504797,"[ 0.07918943 -0.6827927   0.4201912   0.8220768  -0.31794834 -0.08728131
  0.41137946 -0.17576118]","[-0.07616252 -0.43188816  0.18952861  0.20408875  0.12398798 -0.27706382
  0.24159113  0.10707489 -0.209447    0.07305562  0.29032257 -0.10516399
  0.08754838 -0.3775575   0.05337409  0.05425332  0.00639524 -0.00889135
  0.13886191  0.41408464  0.49000177  0.31747773  0.29815093 -0.08755965
 -0.00103856  0.03008656 -0.32402542 -0.0022534  -0.0147295  -0.2710705
 -0.01532213  0.17194279]",0.9126984126984112
72,585,"Monsters, Inc.",7.807446347775263,"[-0.05827318 -0.6517096   0.5077788   0.83624667 -0.4238926   0.01829388
  0.4624569  -0.13962512]","[-0.11813675 -0.43049517  0.20982036  0.22313476  0.12304682 -0.28574955
  0.25445992  0.10781538 -0.21244863  0.11542779  0.32375836 -0.13262586
  0.10406621 -0.39932567  0.06340374  0.03910633  0.02912687 -0.0217189
  0.15091968  0.4342769   0.50628984  0.340419    0.34583873 -0.08244026
  0.0057084   0.05415343 -0.3630555   0.01999728 -0.01870054 -0.29558304
 -0.0279767   0.20263278]",0.8253968253968242
73,862,Toy Story,7.940102977320663,"[-0.01098524 -0.6810416   0.48588473  0.8353778  -0.38217735 -0.01439276
  0.4681394  -0.15140428]","[-0.20525208 -0.45545712  0.22719373  0.26827103  0.09325248 -0.3206867
  0.2972651   0.10892056 -0.21553494  0.15930657  0.4134923  -0.14836212
  0.07614762 -0.48900092 -0.00383176  0.033776    0.0371272  -0.12322962
  0.18057874  0.4666369   0.55399644  0.42039686  0.39579874 -0.1043879
  0.01343416  0.09364834 -0.4543333   0.08408103 -0.03918712 -0.275415
 -0.02454141  0.29345402]",0.7777777777777768
74,281957,The Revenant,7.480438689015907,"[ 0.05371378 -0.5202609   0.41865453  0.71327716 -0.30955744 -0.11599153
  0.4482802  -0.06881822]","[-0.17059094 -0.581257    0.27186936  0.22642739  0.13305244 -0.36542666
  0.3623857   0.10396652 -0.37134182  0.12404627  0.41383445 -0.1298559
  0.13289733 -0.4695198   0.05660594  0.0459485   0.05333113 -0.00273862
  0.18279925  0.531667    0.54981834  0.47033376  0.38711217 -0.1512417
 -0.00100799  0.09267043 -0.51683444  0.05418658 -0.07193151 -0.3639908
 -0.012828    0.1891663 ]",0.936507936507935
75,209112,Batman v Superman: Dawn of Justice,5.969948701625444,"[ 0.07918943 -0.6827927   0.4201912   0.8220768  -0.31794834 -0.08728131
  0.4113795  -0.17576118]","[ 1.9317461e-04 -4.6813795e-01  1.8830906e-01  3.5013565e-01
  2.0575835e-01 -1.8436003e-01  3.0615771e-01  1.5447670e-01
  1.8576033e-02  1.0152750e-01  3.5001370e-01 -1.3776873e-01
  7.5739592e-02 -3.1542727e-01  9.0327725e-02 -6.9769971e-02
  2.9560596e-01  3.8496871e-02  1.3018149e-01  3.8471597e-01
  6.4308226e-01  2.4291866e-01  3.7607428e-01 -1.1301368e-01
 -2.0949377e-01 -6.8586394e-02 -2.3389949e-01 -1.1305523e-01
  1.9208740e-01 -3.3553034e-01 -1.1306044e-01  3.1424445e-01]",0.9444444444444446
76,8587,The Lion King,8.217868921609039,"[-0.02797163 -0.6048895   0.4677308   0.87366265 -0.44725272 -0.04946649
  0.50847846 -0.07861629]","[-0.11143327 -0.4511507   0.22683452  0.205551    0.1192054  -0.2927492
  0.25901327  0.09833577 -0.23686723  0.10005793  0.3229222  -0.1170403
  0.10615542 -0.39944753  0.03215031  0.05900617  0.02025682 -0.0078008
  0.14127897  0.46992755  0.49940214  0.34634826  0.33722377 -0.12451863
  0.00330336  0.06569827 -0.37183946  0.02944873 -0.02515423 -0.29210877
 -0.02470081  0.193516  ]",0.7698412698412689
77,98,Gladiator,8.171953112809542,"[ 0.09695079 -0.63922626  0.41993156  0.87689847 -0.40150097 -0.12497883
  0.46508655 -0.09392919]","[-0.13322021 -0.36724243  0.20733745  0.21905994  0.07806607 -0.2888456
  0.23520279  0.07658773 -0.20001203  0.08828651  0.3375151  -0.09658518
  0.07069512 -0.3803383   0.00990282  0.04464776  0.05805121 -0.0827121
  0.16395654  0.42726076  0.45719135  0.35516405  0.31569794 -0.09901769
  0.01834425  0.04190145 -0.37127283  0.06703384 -0.02599675 -0.24796492
 -0.01144614  0.21612857]",0.8174603174603163
78,37165,The Truman Show,8.097533735489714,"[-0.00513549 -0.63596463  0.5425572   0.8747257  -0.44701773 -0.04850834
  0.4946904  -0.0780216 ]","[-0.19023177 -0.49110562  0.21010928  0.21540567  0.11422926 -0.3199407
  0.2777764   0.11522032 -0.29443687  0.13016573  0.38005102 -0.08050631
  0.08611847 -0.43938953  0.03445659  0.014253    0.06689139 -0.01111872
  0.20601697  0.41630736  0.4947996   0.3644704   0.33116934 -0.09075088
 -0.01638737  0.06271187 -0.4230411   0.03567282 -0.01575664 -0.34822136
 -0.03569654  0.2024864 ]",0.8015873015873005
79,9806,The Incredibles,7.678736521005512,"[ 0.03157596 -0.65021956  0.42450416  0.847496   -0.3955363  -0.05575954
  0.44831237 -0.13615493]","[-0.11320322 -0.57642806  0.27452013  0.47716057  0.1943657  -0.3712279
  0.40032354  0.15894927 -0.06452829  0.1534209   0.47698784 -0.22072081
  0.0817895  -0.5539892   0.07160702 -0.03452909  0.22453481 -0.1079567
  0.24549502  0.5826903   0.8693423   0.43990967  0.5366463  -0.145214
 -0.15420167 -0.00289803 -0.40418875  0.00315028  0.15629089 -0.36279693
 -0.10753867  0.49141324]",0.849206349206348
